,words
3471,"1.276282548904419,0.6509321928024292,-1.0874768495559692,-1.9710218906402588,-1.0920381546020508,-0.31834375858306885,1.2519594430923462,-0.17747589945793152,0.06690207868814468,-0.29333990812301636,1.772938847541809,0.8578640222549438,-0.5450748801231384,0.6147372722625732,0.4208996593952179,-1.6856609582901,-0.7283167243003845,-0.20308512449264526,1.317362666130066,-0.12804466485977173"
3472,"0.7266952991485596,-0.4541979432106018,-2.0941803455352783,-2.0257349014282227,-1.3758394718170166,0.1628490537405014,0.5194939970970154,0.35048991441726685,-0.018184849992394447,-0.8167691826820374,1.3196203708648682,0.39733773469924927,0.31846219301223755,0.9425703883171082,-1.3253575563430786,1.1103253364562988,0.7785597443580627,0.17356401681900024,1.1152235269546509,0.19507242739200592"
3473,"-0.10699284076690674,-0.4844750463962555,-1.3586026430130005,-2.0582358837127686,-1.7430638074874878,1.1621696949005127,0.1589406281709671,1.2121697664260864,-0.799593448638916,0.689307689666748,1.602828860282898,0.22802700102329254,-0.773709774017334,0.8803336024284363,0.7133051156997681,0.20303834974765778,0.2209606170654297,-0.010460123419761658,1.1432098150253296,-0.8791569471359253"
3474,"0.4028684198856354,0.18465173244476318,-1.2738463878631592,-2.0469746589660645,-1.4956965446472168,-1.3982083797454834,-0.18723586201667786,1.4271858930587769,-1.40924870967865,0.7070246338844299,0.8343144655227661,1.259995698928833,-0.11417629569768906,-0.21894380450248718,0.5037316679954529,0.0989910438656807,0.6535767912864685,1.4015017747879028,0.4258071780204773,0.24468186497688293"
3475,"0.13460791110992432,-0.06071094423532486,-1.1855299472808838,-0.1795869767665863,-1.89487886428833,-0.8800300359725952,0.4056178629398346,1.7583746910095215,-0.5295413732528687,0.6226321458816528,2.044447422027588,0.4932597279548645,-2.1216542720794678,0.328145831823349,-0.5605708956718445,0.014934677630662918,0.49640390276908875,0.020561963319778442,0.7190905213356018,0.37442678213119507"
3476,"0.7981780171394348,-0.6104981899261475,-1.9850586652755737,-1.2107166051864624,-1.848703145980835,-0.07530182600021362,0.6870221495628357,0.33763542771339417,-1.3951753377914429,0.2670334577560425,0.817887008190155,0.4999353289604187,-1.1795456409454346,0.8886049389839172,-3.7457793951034546e-06,1.5168087482452393,0.4392433166503906,0.5792708396911621,1.2573028802871704,0.21608099341392517"
3477,"0.11752548068761826,-0.32354459166526794,-1.3787744045257568,-0.5456141829490662,-1.1531823873519897,-0.02235204353928566,1.3908106088638306,-0.20553366839885712,-0.5349204540252686,0.3108571469783783,1.267565131187439,-0.7660172581672668,-1.3271301984786987,1.548818826675415,0.05097303166985512,-0.522394597530365,0.2470223307609558,-0.8713356256484985,2.552741765975952,0.16448451578617096"
3478,"0.17144130170345306,0.15794357657432556,-0.7114020586013794,-0.6924129128456116,-1.255911946296692,-1.4066410064697266,1.7529475688934326,0.9703487753868103,0.09552061557769775,-0.470342218875885,2.039334297180176,-0.7908027768135071,-1.452399730682373,1.4065053462982178,0.8696733117103577,-0.45681601762771606,-0.015559352934360504,-0.4884873628616333,0.8613759279251099,-0.5843154788017273"
3479,"1.860618233680725,0.10495509207248688,-0.43477046489715576,0.2475680410861969,-1.0430822372436523,-0.6223580241203308,0.6740468144416809,1.1132465600967407,-1.236021637916565,0.01862400956451893,0.46207618713378906,-1.2713905572891235,0.36893436312675476,0.7823582291603088,-0.9966515898704529,-0.9779610633850098,-1.2839579582214355,0.514665961265564,2.2124290466308594,-0.49332886934280396"
3480,"-1.2483947277069092,0.40873193740844727,-2.5395138263702393,-0.8524607419967651,-0.504331648349762,-1.0748957395553589,0.5914419889450073,-0.7196613550186157,0.49524715542793274,0.14628562331199646,1.4149398803710938,0.8060248494148254,0.0423324890434742,1.5260610580444336,-0.5917254090309143,0.2475956678390503,0.14340171217918396,0.5992366075515747,1.5953065156936646,-0.48562169075012207"
3481,"1.0913902521133423,-0.49199238419532776,-0.4828728139400482,-1.0334248542785645,-1.401564359664917,-1.532869577407837,1.3992201089859009,0.6107180118560791,-0.7547855973243713,-0.44465962052345276,1.2032402753829956,0.047672614455223083,0.11242514103651047,0.17358683049678802,-0.338011771440506,0.03026687726378441,0.4515998363494873,-1.294530987739563,2.5193581581115723,0.1352340430021286"
3482,"0.5237982273101807,-0.10485256463289261,-2.418719530105591,-1.122462511062622,-1.674296498298645,0.5575466156005859,-0.26344096660614014,0.3161487877368927,-0.1346983015537262,0.01446191594004631,2.036759614944458,-0.18635320663452148,-0.7494596838951111,1.408380150794983,-0.29251256585121155,-0.3303269147872925,0.4165906012058258,0.7752734422683716,1.2662516832351685,-0.0380878746509552"
3483,"1.774363398551941,0.3600470721721649,-1.97398841381073,-0.9427266120910645,-0.47308114171028137,-0.010416258126497269,1.0376125574111938,1.0514535903930664,-0.7717775106430054,-0.12207892537117004,1.3084968328475952,-0.3956802785396576,-1.1703107357025146,0.8027992248535156,-0.7993283271789551,-0.590579628944397,-0.49443843960762024,0.6680371761322021,1.6124738454818726,-0.8708776235580444"
3484,"0.18181732296943665,0.7616770267486572,-1.0814357995986938,-1.2919572591781616,-1.295699954032898,-0.14149783551692963,-0.06360319256782532,0.04544847458600998,0.6309899687767029,0.0679616928100586,2.23590087890625,-0.144365593791008,-0.2438744753599167,-0.45919400453567505,-0.7399176359176636,0.6855242848396301,0.8443648219108582,-0.5085413455963135,2.1326913833618164,-1.616288423538208"
3485,"0.767438530921936,-0.23003071546554565,-2.3867101669311523,-0.7353984713554382,-0.5063570737838745,-0.6741534471511841,1.3379606008529663,0.903627872467041,-1.9230831861495972,0.7347682118415833,0.5082588195800781,0.2755421996116638,-0.9610311985015869,-0.3934122622013092,1.002697467803955,0.25382885336875916,0.8527100086212158,-0.7215750813484192,0.806989312171936,1.0879300832748413"
3486,"0.43431565165519714,-1.0972414016723633,-1.647918462753296,-1.1320527791976929,-1.716525912284851,-0.38398200273513794,1.4893208742141724,0.6527116298675537,-0.6862262487411499,-0.6039138436317444,1.9163925647735596,0.21911002695560455,-0.7413356304168701,1.0707422494888306,1.1009645462036133,0.7228280305862427,-0.6260199546813965,0.6135103106498718,0.3314504623413086,0.08387000113725662"
3487,"1.9631719589233398,-1.5323408842086792,-0.2744438648223877,-1.436116337776184,-1.1794179677963257,0.3472801446914673,1.6354857683181763,0.970702052116394,-1.024253249168396,0.20299801230430603,1.7436293363571167,0.2865547239780426,-0.8125052452087402,0.22822609543800354,-0.0472378209233284,-0.013750486075878143,-0.18352636694908142,-1.1943751573562622,0.375034362077713,-0.05511476844549179"
3488,"1.5561814308166504,0.06548446416854858,-0.9556014537811279,0.10897137969732285,-1.3584117889404297,-0.3985097110271454,1.2019844055175781,-0.8471814393997192,0.12673042714595795,-0.85860675573349,1.4528188705444336,-0.14418953657150269,-0.5675190687179565,1.5322654247283936,-1.964904546737671,-0.0625201016664505,-0.1191905215382576,1.0132601261138916,1.1089465618133545,-0.8900083899497986"
3489,"0.756679117679596,-1.2063902616500854,-2.1797239780426025,-1.5824596881866455,-0.7037987112998962,-0.9919618368148804,1.4006123542785645,-0.15011076629161835,0.6160591244697571,0.1703752726316452,0.18119576573371887,-0.48080605268478394,0.4011944532394409,0.4209553301334381,-0.722829282283783,0.8038756847381592,0.6478533148765564,-0.09952341020107269,2.047851324081421,0.6709520220756531"
3490,"1.3263940811157227,0.3768838047981262,-0.5737447738647461,-0.970068097114563,-0.6338379383087158,-2.0962023735046387,1.3868006467819214,-0.05015212297439575,-0.8210382461547852,-0.22457103431224823,1.5805411338806152,0.10705653578042984,-0.3686176538467407,0.33160340785980225,-1.5522854328155518,0.13856124877929688,0.9948036670684814,0.09672815352678299,1.6474506855010986,-0.6963050961494446"
3491,"0.4577336609363556,-0.9580405950546265,-1.2061219215393066,-0.7838956117630005,-0.9873923063278198,-0.011661957949399948,1.7925305366516113,1.4620131254196167,-0.755197286605835,-0.26439204812049866,1.2142184972763062,-1.4974855184555054,-1.4290685653686523,0.5508564710617065,0.3995548188686371,0.7736191749572754,0.7931420803070068,-0.08794517815113068,1.3259752988815308,-0.7884427309036255"
3492,"1.388609528541565,0.059423431754112244,-0.3429601490497589,-0.9665431976318359,-1.5940319299697876,-0.30636662244796753,0.4486854076385498,0.3483975827693939,-0.5003108978271484,-0.17372067272663116,1.284440517425537,0.3595053553581238,-1.4156731367111206,0.671858012676239,-0.7079077363014221,-1.4528738260269165,0.5760217905044556,-0.20518794655799866,2.5606229305267334,-0.031988345086574554"
3493,"0.9388400316238403,1.198591709136963,-1.0280170440673828,-1.4119720458984375,-1.480234980583191,0.8640580177307129,-0.0578499473631382,0.7048851847648621,-1.0091397762298584,-0.029001805931329727,1.4342037439346313,0.344863623380661,-1.302062749862671,-0.15969322621822357,-1.6785544157028198,0.7148888111114502,0.5639762282371521,0.17641493678092957,1.5724115371704102,-0.35660725831985474"
3494,"2.098031520843506,0.30499449372291565,-1.6454778909683228,0.6418460607528687,-1.7034083604812622,-0.29461804032325745,0.18860870599746704,-0.5153112411499023,-1.2704026699066162,-1.259914755821228,0.8890621662139893,0.6702905893325806,-0.5116127133369446,1.219190001487732,-0.21904854476451874,-0.7187996506690979,0.2997579872608185,0.002209428697824478,1.4543712139129639,0.3702320158481598"
3495,"1.5057733058929443,-0.7727106809616089,-0.9656521677970886,-1.2525029182434082,-2.195950508117676,-0.031981710344552994,0.5549332499504089,0.21723350882530212,-1.1368376016616821,-0.2325621396303177,0.33224546909332275,0.11662593483924866,0.6657364964485168,-0.193802148103714,-0.3963322043418884,1.2616251707077026,0.49890127778053284,0.04649445414543152,2.3210995197296143,-0.34233593940734863"
3496,"0.6567367911338806,-0.4440564811229706,-1.0724225044250488,-0.5920851826667786,-1.6408462524414062,0.2953765094280243,1.745997667312622,1.4806885719299316,-0.07687051594257355,-1.318131685256958,0.12132751941680908,0.0063781943172216415,-0.05782243609428406,1.5874497890472412,-1.4434376955032349,-0.8318031430244446,0.7414548397064209,0.5600215196609497,1.1131532192230225,-0.831108570098877"
3497,"0.40493136644363403,-0.4864799976348877,-0.5686942338943481,-0.36567118763923645,-2.7502803802490234,1.395746111869812,-0.26535964012145996,0.20769622921943665,-0.30617985129356384,-0.10854093730449677,2.063685655593872,0.046264201402664185,-1.7435252666473389,0.7981289029121399,0.5902566313743591,-0.5395042896270752,0.6832675933837891,0.37648218870162964,0.4623824954032898,0.1053944081068039"
3498,"0.1719122976064682,-0.16164152324199677,-1.0310533046722412,-1.098100185394287,-1.4962754249572754,0.5011140704154968,-0.44226306676864624,0.995175302028656,-0.9251841306686401,0.3113477826118469,1.375590205192566,0.8513020277023315,-1.7132246494293213,0.3723076283931732,-1.1677402257919312,-0.7616305351257324,1.2945126295089722,0.6954606771469116,1.7345616817474365,0.49382925033569336"
3499,"1.5639389753341675,-0.41338449716567993,-2.5721042156219482,-1.5236393213272095,-0.9859537482261658,-1.141882300376892,-0.02576179802417755,0.7616382241249084,-0.041455015540122986,0.6428846716880798,1.3519566059112549,0.33401668071746826,0.5769433975219727,1.1122944355010986,-0.2720961570739746,0.5137306451797485,-0.94466632604599,0.37460070848464966,0.5127162337303162,0.17622292041778564"
3500,"0.5617470145225525,0.795163094997406,-2.798682928085327,0.5554805994033813,-0.6660904288291931,0.7525268793106079,1.4840291738510132,-0.4365213215351105,-0.8587097525596619,-0.16062825918197632,-0.29744768142700195,1.101811170578003,0.4993443489074707,0.6342353820800781,-0.22405672073364258,-0.0209040530025959,-0.005456637591123581,-1.6799545288085938,-0.5195508003234863,1.283665418624878"
3501,"-0.7011723518371582,0.13604862987995148,-0.32949066162109375,-0.3152647018432617,-1.3631263971328735,-0.434147447347641,-0.4391618072986603,1.1131796836853027,-0.7157713770866394,-1.3834930658340454,2.092522144317627,-0.36691203713417053,-0.08323132991790771,1.3164628744125366,-1.0842219591140747,-1.270421028137207,1.059077262878418,1.0367251634597778,1.4305013418197632,0.3018980324268341"
3502,"0.7819893956184387,0.8369923830032349,-2.677388906478882,0.12784823775291443,0.3527698516845703,-0.17695972323417664,1.4130672216415405,1.3537040948867798,-0.5795693397521973,-1.6762253046035767,1.6307224035263062,-0.29481878876686096,0.2855291962623596,-0.5385079979896545,0.3995983600616455,0.43933531641960144,-0.5147398710250854,-0.5823522806167603,-0.5445349812507629,-0.03645918518304825"
3503,"0.38373926281929016,0.5882428288459778,-0.7645429968833923,0.552942156791687,-0.6988223195075989,-0.5964382886886597,0.42784249782562256,0.052398715168237686,-1.366734504699707,-1.248635172843933,0.6849011778831482,-0.850548267364502,-1.7352361679077148,0.4569062888622284,0.05531769245862961,-0.44988444447517395,-0.16496236622333527,1.7867943048477173,2.4814183712005615,0.4053013324737549"
3504,"0.0107756108045578,0.46415993571281433,-0.5483981966972351,-0.9429129362106323,-1.3371113538742065,1.2178337574005127,0.056897059082984924,-2.2946479320526123,0.2631028890609741,-0.9064162373542786,2.1873860359191895,-0.043207935988903046,-0.14944502711296082,1.4778238534927368,0.2992148697376251,-0.1282251477241516,-0.17887303233146667,0.938012957572937,0.5414649844169617,-0.9274336099624634"
3505,"-1.9848707914352417,-0.5383703112602234,-0.2076653391122818,0.31995368003845215,-1.6839574575424194,0.6429446935653687,-0.6459003686904907,0.519878625869751,1.2097638845443726,-1.1410759687423706,0.10841918736696243,-0.19071149826049805,0.27720528841018677,0.9659548401832581,0.4471759796142578,-0.7987859845161438,1.677660346031189,1.823180079460144,0.13224762678146362,-0.9330469965934753"
3506,"-0.2871009409427643,0.9883295893669128,-0.5945395827293396,0.7284241914749146,0.9272810816764832,-0.3132621943950653,-2.048952102661133,-1.7825464010238647,0.38518184423446655,-1.7454928159713745,-0.22415852546691895,0.22378432750701904,-0.3099825382232666,0.47790250182151794,-0.6406911611557007,0.014626721851527691,1.3352141380310059,1.8335520029067993,0.430789977312088,0.601639449596405"
3507,"0.7574289441108704,0.29875099658966064,-1.1196057796478271,0.132132425904274,-0.1847299337387085,0.6104898452758789,-1.294466495513916,-0.047462765127420425,0.20255281031131744,-1.39220130443573,0.44822993874549866,-0.4488663375377655,-0.16608159244060516,-0.45007097721099854,-0.7447303533554077,0.5384098887443542,2.064939260482788,2.537827253341675,-0.4826050102710724,-1.2599403858184814"
3508,"0.46328216791152954,0.6882141828536987,-0.3221875727176666,-0.8424866199493408,-0.652549147605896,0.7623955011367798,-0.7413763999938965,-0.9178345799446106,-0.015398070216178894,-1.378739595413208,1.0665814876556396,1.1106008291244507,0.1772567629814148,-1.0095559358596802,-1.1089650392532349,1.9261186122894287,1.2701441049575806,1.4116379022598267,-0.4694136381149292,-1.4177254438400269"
3509,"-0.5750104784965515,1.4258172512054443,-0.8157306909561157,0.2497236132621765,-1.1278306245803833,0.34495219588279724,0.22759661078453064,0.39927956461906433,-1.0624516010284424,-1.5402483940124512,1.656890869140625,-0.0684986263513565,-1.1704181432724,0.32469701766967773,-1.5992109775543213,0.03291039913892746,0.6422598361968994,2.0996389389038086,0.42927178740501404,0.12636157870292664"
3510,"-0.048535093665122986,2.073564291000366,0.23554539680480957,-1.7842576503753662,-0.6724686026573181,0.5604076385498047,-1.338704228401184,-1.0537209510803223,-0.017863541841506958,-1.0395245552062988,1.6878511905670166,-0.4059689939022064,-0.9438994526863098,0.3003305494785309,-0.5793700218200684,1.1453293561935425,0.613539457321167,1.0914525985717773,0.5798768997192383,-0.4035842716693878"
3511,"0.18484896421432495,1.8800212144851685,-0.898662269115448,0.8072481751441956,1.0892786979675293,-0.4424147605895996,-1.76885187625885,0.3833523690700531,-0.1957589089870453,-1.5688843727111816,0.6133498549461365,-0.49560174345970154,-0.1768927425146103,1.0643733739852905,-0.5370662808418274,-1.1273651123046875,1.7759759426116943,-0.3694021701812744,0.6510117053985596,-0.8685599565505981"
3512,"0.5296135544776917,0.14363689720630646,-2.1210193634033203,1.8550443649291992,0.6505825519561768,-0.5961686372756958,-0.05930323898792267,-1.0664368867874146,-0.07533542066812515,-0.9176955223083496,-0.4121592938899994,1.0410630702972412,-0.8595325350761414,1.0372110605239868,-0.548755943775177,-0.4918321669101715,-0.5413881540298462,1.8526864051818848,1.152024269104004,-0.5722347497940063"
3513,"-0.26436904072761536,-0.24229371547698975,-2.0893402099609375,0.8034279942512512,-0.787177324295044,0.5711290240287781,1.8137911558151245,0.8597273826599121,-0.6568702459335327,-1.4868359565734863,0.23593218624591827,0.733677864074707,-1.2062076330184937,1.6419456005096436,-0.09078551828861237,-0.3985641300678253,-0.35176268219947815,-0.37938591837882996,1.4301093816757202,-0.13614827394485474"
3514,"-0.23586295545101166,0.5795170664787292,-0.9848843216896057,-0.8583399057388306,-0.18201160430908203,0.07949241250753403,-1.636039137840271,-0.39063385128974915,0.5338830351829529,-1.1141736507415771,1.5869746208190918,-0.8947312235832214,-0.21287229657173157,0.4634721279144287,0.048595406115055084,-0.2419184297323227,-0.5985137820243835,1.9465298652648926,2.3767542839050293,-0.26523756980895996"
3515,"0.5514205098152161,-0.08696317672729492,-0.4246509075164795,0.6649566292762756,-1.1328636407852173,0.02233782224357128,-0.5569505095481873,0.47403427958488464,-1.7584476470947266,-1.2377821207046509,0.765807569026947,-0.6985300183296204,-1.8433810472488403,0.2865617871284485,-0.010323602706193924,0.07038555294275284,0.3518800735473633,1.9968781471252441,1.8574789762496948,0.7081518173217773"
3516,"-0.717158317565918,-0.42241883277893066,-1.2735263109207153,-0.4693317413330078,-0.34136030077934265,0.11448295414447784,-0.5494211912155151,-1.3736395835876465,-0.12932106852531433,-0.4748079180717468,2.029913902282715,-0.9759982824325562,1.2315518856048584,2.0657265186309814,1.1427421569824219,-0.9859607219696045,0.9634662866592407,0.3989872336387634,0.4550851285457611,-0.6890117526054382"
3517,"-0.6503415703773499,1.8376864194869995,-0.9384503960609436,0.7243539094924927,-0.4980456829071045,-0.42050492763519287,-0.679966926574707,-1.1159191131591797,-0.9585679769515991,-1.0756317377090454,1.489538550376892,0.7248676419258118,-0.8282511234283447,1.112661361694336,-0.41134095191955566,-0.8583495616912842,-0.3210410475730896,1.3983463048934937,1.7026195526123047,-0.23366254568099976"
3518,"1.5573866367340088,-0.2896234691143036,-0.5431780219078064,2.13915753364563,-1.7035465240478516,-0.5609686970710754,-0.39621105790138245,-1.0887367725372314,-1.1388123035430908,-0.8307484984397888,0.40247610211372375,0.37824681401252747,-0.864434003829956,0.634993314743042,1.0932683944702148,0.09381679445505142,-0.7263981699943542,0.360299289226532,1.6516269445419312,-0.16861377656459808"
3519,"0.44857168197631836,0.0033644884824752808,-1.0917421579360962,-0.0742717757821083,-0.396945595741272,-0.08211974054574966,-0.6015353798866272,-0.28636252880096436,-1.2737950086593628,-0.05818014591932297,1.3082629442214966,1.5477404594421387,-1.9756429195404053,0.35282668471336365,-2.02409291267395,1.4613001346588135,0.5135407447814941,0.6838985085487366,0.9659407734870911,0.5792416930198669"
3520,"1.7723616361618042,-1.700309157371521,-0.5753757357597351,-0.46471408009529114,-0.2210685908794403,0.21164005994796753,0.8608046770095825,-0.06450320780277252,-0.32276779413223267,-0.7502289414405823,1.9602559804916382,-0.5973892211914062,-1.5568498373031616,-0.06231819838285446,-1.0294914245605469,0.15928363800048828,-0.17695477604866028,0.8271366953849792,1.8626197576522827,-0.1321319043636322"
3521,"-0.6924818754196167,-0.5263800621032715,-2.018819570541382,-1.2971810102462769,-0.7613649368286133,1.0031232833862305,1.528740406036377,0.23545514047145844,-0.4150199890136719,-1.1764612197875977,1.9496283531188965,0.0701848566532135,-0.3206673264503479,1.0551180839538574,-0.10186900943517685,-0.06957376003265381,-0.09834141284227371,0.4176846146583557,1.605785846710205,-0.3875602185726166"
3522,"1.0844813585281372,1.5065456628799438,-1.0770177841186523,-0.23890291154384613,-1.8328913450241089,0.4463796317577362,0.30236515402793884,0.6830108165740967,-0.6215122938156128,-1.2897372245788574,1.2375216484069824,0.14683711528778076,0.36301714181900024,0.37194883823394775,-0.7017079591751099,-1.0451512336730957,-0.2645284831523895,-0.14808879792690277,2.1340882778167725,-1.056656837463379"
3523,"1.2852444648742676,-0.7412971258163452,-0.3968479633331299,-1.414794921875,-1.0323506593704224,-0.7464019060134888,-0.06695889681577682,0.7490833401679993,-1.228789210319519,0.8720820546150208,0.6140183210372925,0.14025089144706726,-2.1372122764587402,0.055079225450754166,-0.704105019569397,0.5835483074188232,0.6608784794807434,0.6341391205787659,1.8881088495254517,0.9863258600234985"
3524,"0.5085174441337585,0.17529651522636414,-1.5076066255569458,-0.7967018485069275,-2.288785219192505,-0.9633772969245911,0.8564592599868774,0.4272010326385498,-0.1390674114227295,-0.29638880491256714,1.535998821258545,-0.29265934228897095,-0.811345100402832,1.3868404626846313,-0.3561776578426361,-0.14681126177310944,1.0446767807006836,-0.426914244890213,1.7449427843093872,0.34590214490890503"
3525,"0.41775602102279663,1.5398229360580444,0.0586375817656517,-1.2400751113891602,-1.6273986101150513,-1.1088465452194214,0.24367032945156097,0.260345995426178,0.5469517707824707,0.6475987434387207,1.703595519065857,-1.0008608102798462,-0.3204573094844818,1.1574913263320923,-1.3543157577514648,-0.13553325831890106,0.8275769352912903,0.30093416571617126,0.7236223816871643,-1.6405165195465088"
3526,"1.9852464199066162,-0.08701217174530029,-0.7314474582672119,-1.2638962268829346,-1.7009919881820679,-0.2830103039741516,0.6615458726882935,0.08684207499027252,-0.07717239856719971,-0.8571542501449585,1.1204074621200562,0.6080321073532104,-0.8263927698135376,-1.576900839805603,-0.4535232484340668,1.6574512720108032,1.2852991819381714,-0.1633434295654297,0.5758270025253296,0.04019356146454811"
3527,"-0.3526723384857178,0.7939465045928955,-1.7916053533554077,-0.24659529328346252,-1.7336375713348389,-0.41383519768714905,1.279075264930725,0.9030181169509888,0.21742862462997437,1.0088783502578735,1.2552239894866943,-0.587954044342041,-1.3340460062026978,1.7945117950439453,-0.7480837106704712,-0.08794506639242172,-0.40787890553474426,0.1112779900431633,1.0523797273635864,-0.711486279964447"
3528,"1.0398852825164795,0.41512370109558105,-2.3848514556884766,-0.3794752061367035,-0.8768735527992249,-0.6694082021713257,0.6921131014823914,0.46894606947898865,-0.9367237687110901,-0.2512414753437042,1.8773261308670044,-0.7904235124588013,-0.5491622686386108,0.5287384390830994,0.27069610357284546,-0.13563811779022217,-0.23594501614570618,0.1986752599477768,2.2127857208251953,-0.4945477247238159"
3529,"1.3048217296600342,-0.18124164640903473,-1.2487056255340576,-0.35091111063957214,-2.029205799102783,-1.6315101385116577,0.5029689073562622,0.6222295165061951,-0.772177517414093,-0.8911643624305725,0.8854084610939026,0.36830875277519226,-0.0793493241071701,1.3061003684997559,-0.3969555199146271,0.41459333896636963,0.29392871260643005,-0.6741786599159241,1.9858092069625854,0.5712306499481201"
3530,"-0.3252131938934326,-0.667574942111969,-0.9663362503051758,-0.47289982438087463,-1.6899775266647339,0.6747549176216125,0.4873928427696228,1.6260159015655518,-0.9223530292510986,-0.6861625909805298,1.0792574882507324,-0.5145589709281921,-0.8669950366020203,1.0834739208221436,-1.029427170753479,-1.0236257314682007,0.8199616074562073,1.7663410902023315,1.1274397373199463,0.5004872679710388"
3531,"0.9087632894515991,-0.2870233356952667,-0.9240468740463257,-0.383360892534256,-1.1725211143493652,-0.9571540355682373,1.395517110824585,0.08666370064020157,-0.23323725163936615,-0.7188277840614319,1.6104302406311035,-0.49522626399993896,-0.8359466791152954,2.135101556777954,0.5607594847679138,-0.3518562912940979,-0.161690354347229,-0.6231406331062317,1.6768369674682617,-1.2300409078598022"
3532,"1.451537013053894,0.019232356920838356,-1.7873443365097046,-0.2414879947900772,-2.019399404525757,-0.0797332227230072,0.5767931342124939,0.12186412513256073,-1.7823486328125,-0.8226870894432068,2.0452160835266113,0.6534940004348755,-0.4285031855106354,0.3410067558288574,-0.024147531017661095,0.901991069316864,0.3978833854198456,-0.20337660610675812,0.5869054794311523,0.29310524463653564"
3533,"0.5335496664047241,-1.3593648672103882,-0.13432343304157257,-0.7646427154541016,-2.5987701416015625,-0.5023228526115417,1.343693494796753,-0.018458446487784386,0.006917072460055351,0.028549138456583023,2.2139320373535156,-0.5074594616889954,-0.4764258861541748,0.9354119300842285,-0.33604687452316284,-0.06435539573431015,0.7861352562904358,-0.5160118341445923,1.004042148590088,0.4259509742259979"
3534,"0.8289980292320251,-1.0396937131881714,-0.43712955713272095,-1.3440173864364624,-2.2524845600128174,0.2004357874393463,0.46674448251724243,0.5151829719543457,0.427380234003067,-0.13483624160289764,1.1280919313430786,-1.324015736579895,0.6571044921875,1.6909326314926147,-1.0607997179031372,-0.10480861365795135,0.5683730840682983,0.27211636304855347,1.5061159133911133,-0.5636908411979675"
3535,"0.5923442244529724,0.14160732924938202,0.4075424075126648,-0.10035774111747742,-1.3657532930374146,0.2840971052646637,-0.271472692489624,0.9942042827606201,-0.10963411629199982,-0.43770909309387207,-0.09672363102436066,-0.872706949710846,-2.670269250869751,1.7223964929580688,0.8737967014312744,-0.2557712495326996,-1.0591026544570923,0.7851729989051819,1.660310983657837,-0.22197116911411285"
3536,"0.53615403175354,-0.3938254415988922,-1.7109462022781372,0.04757516831159592,-2.114313840866089,-0.6303547024726868,1.6047298908233643,1.4383015632629395,0.04163398593664169,-0.6103967428207397,0.6794259548187256,-0.7280608415603638,0.409097820520401,-0.33107444643974304,0.10679225623607635,0.994827389717102,-0.1604015976190567,-1.3687655925750732,1.391129493713379,0.7984708547592163"
3537,"1.0508109331130981,-0.906508207321167,-1.8804603815078735,-0.2074076235294342,-0.7185065746307373,-1.2968173027038574,1.1006252765655518,1.0900094509124756,-0.8886719346046448,-0.578446626663208,1.9183114767074585,0.22424809634685516,-0.8701522946357727,0.7011318802833557,-0.8985110521316528,-0.026264570653438568,0.3349658250808716,-0.15842480957508087,1.6486262083053589,0.361442506313324"
3538,"0.5838176608085632,-0.2858697175979614,-1.4143017530441284,-0.6077452898025513,-1.298363447189331,-1.434730887413025,1.6088039875030518,1.1423218250274658,-0.36722132563591003,-1.0519368648529053,1.3730323314666748,-0.1526104062795639,-1.411965250968933,1.4843729734420776,-0.12642256915569305,-0.0707983672618866,0.06524248421192169,0.22607308626174927,1.4331274032592773,0.30517396330833435"
3539,"0.8507853746414185,-0.026036906987428665,-1.1633784770965576,-1.9016183614730835,-1.577599287033081,0.3970852494239807,0.02315421774983406,1.605429768562317,-1.5153802633285522,0.3878442943096161,1.4036775827407837,-0.09896403551101685,-1.6013250350952148,0.8014118671417236,0.34562379121780396,0.669704794883728,0.5548146963119507,0.026840433478355408,0.7530628442764282,0.06486745178699493"
3540,"-0.5525181293487549,-1.0639281272888184,-1.1538593769073486,-0.23535597324371338,-1.5927073955535889,-0.7877137064933777,0.8364155888557434,1.6749017238616943,-0.19291970133781433,-0.9004361033439636,0.6594885587692261,-1.1438149213790894,-0.873992383480072,0.9708877801895142,0.4371603727340698,-0.25377240777015686,0.8657299876213074,0.2804599106311798,2.039334297180176,0.986640989780426"
3541,"0.34114545583724976,-0.23832766711711884,-1.7301188707351685,-0.28423839807510376,-1.6490635871887207,0.3593291640281677,0.6371957659721375,0.3418639898300171,-0.29082804918289185,-0.7416917085647583,1.8353830575942993,0.9928769469261169,-1.1825827360153198,0.3468008041381836,-1.2068320512771606,0.4523007869720459,-0.10204002261161804,-0.16874909400939941,2.2744548320770264,0.013121463358402252"
3542,"1.1041276454925537,-0.5620015859603882,-1.3223716020584106,0.19096925854682922,-1.1487613916397095,-0.5441033244132996,0.49481096863746643,1.0295945405960083,-0.7003001570701599,-0.43520814180374146,1.5138561725616455,-1.268320918083191,-0.5187692642211914,-0.3679051101207733,-1.1868282556533813,1.4831693172454834,-0.036641158163547516,-0.04258576035499573,2.271754026412964,0.04551459848880768"
