,words
160,"18857,6507,6824,4609,19507,6478,4181,9888,3674,4685,15672,19507,5964,17052,9757,15734,18842,12584,12827,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
161,"4937,19142,7199,15813,15896,16626,10441,4849,7719,2634,12826,1131,5605,11122,10915,15813,15896,2442,15936,6745,3567,13005,18857,8476,3098,8667,12463,12826,6805,7719,13941,2481,12223,6414,16663,17858,6271,8906,15657,18073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
162,"11960,14495,3539,7719,14627,10179,17852,18857,2114,2103,12826,4952,15657,14627,10287,9457,18857,1705,4112,6507,19580,6811,17042,19580,6811,2103,4112,18789,10654,16449,11128,6549,15831,6414,11122,4822,13838,13589,5420,11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
163,"13919,2317,12698,15657,19550,162,1649,11449,9901,9757,5434,18857,6897,8163,11449,7199,15919,10622,11128,4602,4239,6414,12826,8100,5605,15896,20019,8378,5928,18857,1347,14627,4092,6626,3968,19971,12826,2034,17961,9588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
164,"3132,4112,12223,1649,14834,3536,11184,15813,14627,15777,15813,5602,16106,11139,18857,10544,6824,10622,11122,4609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
165,"3867,13550,1171,18857,10622,3121,15390,2970,2806,19550,10783,18626,18363,5605,15091,9757,8176,15657,7023,12223,4937,8163,9191,1649,11122,12930,14554,1649,11122,11153,5605,17340,6626,18916,2317,2318,13638,4314,10882,15657,19321,15657,14627,17089,13666,11557,4095,2481,5605,11122,17349,1649,15384,3062,9757,11557,15657,3338,361,7719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
166,"4197,9369,3071,15950,18857,8929,7412,1330,18857,3974,18617,18161,15228,1495,7352,19908,18857,8929,2521,18363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
167,"13046,16081,12864,15896,14915,15272,4739,11122,12930,10265,18857,8929,3922,6414,11707,0,10283,17760,15657,9469,9757,3464,1354,15657,14837,14627,5787,10019,4739,5565,10959,9348,7719,18144,10019,18563,0,15385,15855,5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
168,"4004,1649,19550,13638,18748,1931,1422,15836,11893,6824,15657,9191,1649,19550,5354,11025,18381,18857,2629,7352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
169,"11263,14627,3067,10698,2705,13544,11696,10287,19953,7719,14627,7582,17872,17638,1649,4220,13263,3081,5116,18857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
170,"1531,11990,15657,14910,7719,11122,11557,15657,11122,12930,11864,8163,6414,6811,17739,8642,12792,2103,3805,2508,8213,4095,12826,6122,12223,3287,9757,17634,1437,16185,13764,16866,17200,15936,7352,15657,19530,2855,4739,9469,7040,5857,15657,14627,11176,14815,4739,4112,1649,11122,5354,7673,17999,11864,4879,10302,10882,15657,230,7719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
171,"18857,10622,12549,14241,12826,9725,5116,18857,11370,5605,9516,7375,17914,5116,11122,2541,10622,2317,18090,3277,12782,5454,10422,6824,17197,1649,7258,13875,12689,5605,12106,3426,8215,12451,6806,1227,13016,959,19858,2317,13391,3539,5605,4490,19081,19287,6824,15657,2317,11122,12315,1649,14627,4387,18651,1649,12123,9684,1325,15441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
172,"7040,7198,13620,11735,15657,19758,12826,11122,17065,17560,1019,7352,15657,2461,11122,14944,16002,5116,18221,7292,7040,15657,14627,19558,11984,1649,11114,4794,2105,4739,465,6828,18634,7719,12243,19372,5685,7719,18976,15855,16470,5529,14627,17089,2492,13544,2400,12826,5794,13572,2051,7199,5437,17315,12109,6017,2555,9757,14284,13363,15300,10202,2103,6811,19294,3397,7352,8163,4700,11767,8887,16246,8993,6661,15657,15355,451,15836,2047,8302,9448,11284,11122,3811,13781,11651,13617,6414,17330,454,12864,19658,9541,7719,2940,1325,8877,10583,19858,14627"
173,"10054,1694,16694,15919,15836,10054,6698,8929,19550,16629,1649,2953,5605,703,5235,14222,15813,12779,4436,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
174,"16054,18407,8636,18053,14556,2183,5060,9740,2716,12244,15813,86,8567,5437,1737,18407,6069,19443,15874,10504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
175,"17117,14693,18161,17468,2073,7313,15220,1913,2,14627,3297,10601,19682,7719,5437,6698,14627,6736,15653,16325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
176,"9757,2338,11139,12640,13763,15788,10399,12827,14915,3509,19358,15657,11122,16972,2345,12335,19476,13284,16679,18857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
177,"7835,2806,13316,5758,1649,6824,150,16972,8331,8181,2317,2269,11000,6824,4095,4084,5529,11122,13532,12826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
178,"18857,7580,8929,6976,18857,13373,14627,18748,1649,6824,4095,5116,18857,6897,6276,11304,0,18857,8929,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
179,"1659,7199,13501,9757,15389,11359,1649,8054,5525,11122,11525,4441,6957,8670,15836,4772,2116,13711,17941,13005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
180,"18857,8929,12826,6832,11122,3041,10622,150,7719,14450,9138,15813,7313,18161,9896,5408,3952,19142,4739,4201,15982,12827,2673,11122,11905,7475,16280,251,14627,14018,15813,4917,18857,18617,15136,14627,8049,8085,15813,11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
181,"1741,7199,4739,14627,19326,1649,613,7719,10622,9469,12229,11864,11905,1549,12826,9191,8177,11735,4492,11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
182,"7040,15657,19550,9926,17980,11735,12826,19227,7719,11122,6897,9191,6414,11122,7612,8642,9757,11735,15657,14627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
183,"3414,15347,11557,18220,7719,10311,18765,4970,0,8959,13099,8421,12143,0,9757,11905,806,15657,11122,15227,857,11122,10498,11128,6025,1904,7072,18097,0,5505,91,12826,7127,10113,7719,2592,0,12335,15220,19025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
184,"18933,18933,18933,6824,6859,7040,5529,11717,2380,9191,1649,19550,15347,5783,5682,8929,11046,12801,14627,19713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
185,"7040,7642,12888,15657,14627,10287,4095,12826,6122,4739,3485,6074,2317,14627,18709,172,6796,1649,11122,3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
186,"13767,10622,14627,11862,5234,15836,13005,10622,15936,5437,6236,5905,1631,5116,7352,15657,15693,5613,15657,10287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
187,"18857,19472,12826,4140,15813,5124,12015,4934,9889,7357,9832,7352,10622,12915,12826,10602,5605,19550,4248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
188,"3414,15347,16972,4609,0,18857,18617,6811,17359,11122,6897,4095,18857,4879,19472,12826,10852,16972,2183,7352,15197,2183,18857,15453,6824,4609,0,18857,6897,3323,7352,2317,14627,16600,18005,4739,19550,14489,0,9757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
189,"18857,16116,2982,14758,19550,7516,645,16611,7352,12826,5149,13343,7719,11122,4201,12826,11742,18873,14263,19340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
190,"18857,18617,5437,2929,8929,10825,19550,8789,2917,14758,11122,12590,15586,15936,11122,7822,19472,8993,7719,11122,7040,15657,14627,6456,2962,11957,1877,13005,16959,3817,6932,8167,16141,17866,9757,16551,16115,17468,6346,14627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
191,"10870,1029,15633,10018,15813,12755,8710,1649,19550,9848,3372,12826,11742,9930,16265,18857,2103,7352,8710,19581,18335,10287,6684,18960,18226,8085,17330,454,7540,15408,18617,1649,6824,4095,4727,14627,12831,5299,8479,6984,7040,15657,14627,13764,13844,1256,13825,4095,13005,15657,16133,15813,6051,14667,16291,15874,11122,17683,11119,15813,7564,15813,3606,17288,6414,18518,14165,18161,8018,7199,2317,8085,18044,11122,17760,15657,15228,4903,12300,1931,7645,11122,239,18161,251,15683,18670,9138,1649,6736,18563,5505,13101,12264,15813,14627,5602,8277,6074,2405"
192,"231,7199,12827,10992,3003,17941,4739,11122,8374,6563,12255,0,11767,14915,764,0,9072,16960,13005,11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
193,"18857,3974,8018,8181,7199,8710,13005,14322,15836,11122,5685,15657,8302,4727,6736,4727,19550,9674,10953,8993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
194,"18407,11122,11155,8399,1649,19205,6884,636,4739,18541,7719,1704,13386,7040,14577,8407,19270,11122,16198,14048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
195,"18857,15453,6824,17759,17941,15813,10800,12826,1868,5685,13589,6507,13394,7352,15657,15896,2865,5830,12826,14865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
196,"8256,15657,14758,14627,16877,791,12567,10622,14627,5498,19270,15813,5952,7611,12758,3135,7719,3203,7952,3536,17563,7844,13493,19200,19550,3484,12984,11122,15111,6824,18748,15657,15813,15734,15165,9015,2317,11122,15855,5714,17563,7844,13493,19200,19550,3484,12984,11122,15111,6824,18748,15657,15813,15734,15165,9015,2317,11122,15855,5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
197,"8213,7856,10287,2469,15836,13991,18206,18857,1631,3816,298,19550,4067,2103,10622,6461,298,18857,19516,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
198,"8899,7719,5054,8899,7719,8268,9604,16106,18992,9604,6401,9604,14627,5223,7566,19653,8943,19142,12826,13936,18857,8163,14627,10287,18363,3319,6414,19138,7719,6958,2317,7386,11122,10648,16280,14397,10602,10622,15228,16410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
199,"7069,12826,261,8181,7199,2317,14627,14085,15813,18557,18857,7684,10356,2183,7352,10622,17136,14627,13194,3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
200,"8618,3108,13005,5197,12826,11742,3060,8993,14354,19287,6824,15657,15874,15896,9638,16972,3067,16198,0,12782,12335,15220,6414,1865,7719,18161,1495,14627,16972,13755,15611,11226,15657,14627,10287,4095,12826,13860,7412,536,8618,1649,8649,12930,15315,19562,0,13505,211,12826,3893,16264,17899,6074,11122,13301,1325,11983,6074,9538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
201,"1813,9757,19574,12826,16580,6153,15657,11144,11122,5685,5605,8618,849,10485,9080,6353,14627,497,911,7719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
202,"12938,14152,9757,14546,1325,9684,11122,1520,19550,16403,7719,18857,5454,11141,6824,4095,15657,12381,6414,6507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
203,"11743,19514,6626,15002,0,18857,14716,6122,7199,18257,14627,16877,16958,18857,16454,0,18857,15453,11122,11119,7040,4095,15657,7996,15896,10406,0,298,15657,12406,7719,6813,0,7859,12827,16758,7719,2241,16280,6708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
204,"13241,6811,14627,14892,12223,1649,11122,3484,1325,19550,9674,13509,1649,11122,10726,5266,10622,14627,6480,6408,8213,18969,10287,7856,10287,765,10287,10885,7952,6414,1205,19851,15657,13764,2116,12695,0,0,0,0,18537,15453,2739,17101,8774,6414,15896,19688,1649,10356,1859,13005,7580,12596,14627,9540,6840,18100,8331,13005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
205,"9072,1161,1649,6824,15777,6414,1575,17035,12223,15813,14627,7855,3958,7719,10622,9595,5605,86,6736,7352,16344,11122,8428,18161,14716,1694,16611,1115,15896,2626,14892,4095,6812,17035,7199,15813,19550,16108,4482,7719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
206,"7040,4095,7010,4112,1649,11122,12930,13620,18857,8929,4879,8163,6414,11122,5255,4699,9757,10265,15657,15046,18857,15453,5124,13580,8277,7719,17294,4482,18259,0,7040,15657,10287,4095,12826,6051,14627,18670,19326,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
207,"2135,6736,13074,18884,18339,5352,5428,15150,4739,15360,3067,2238,7719,11079,7719,19551,1584,9757,9706,18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
208,"15831,16291,6811,14627,12763,17135,7352,7580,13764,14495,16271,4727,14627,5655,4703,16035,16602,15657,18212,17641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
209,"18335,3297,15777,6414,10097,9757,11449,15657,13764,17978,7719,5116,5678,13744,15657,12381,19287,14627,6736,8016,8667,14627,540,15813,15057,14441,5564,17468,8929,10602,5605,2736,8734,15813,19257,3132,18857,6897,14341,6414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
210,"3851,5378,15657,16623,0,4937,6276,3319,7199,5323,15925,12826,11141,7651,7719,6745,14917,6414,15453,4739,6887,13074,7340,6414,15995,0,14386,16918,0,18335,11865,9031,3888,7719,4112,6736,19879,18159,5039,10399,18857,15228,6507,2421,0,4937,19530,251,14627,16022,19837,12826,18836,0,15996,9740,251,4112,14577,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
211,"18857,8163,15896,150,16542,7199,2317,18190,19462,0,7566,14837,13005,18857,8163,12826,15976,12223,1649,7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
212,"7645,5685,6811,9191,1649,11122,12930,7719,2241,11133,7352,7719,6811,12381,8710,11122,9342,9757,6758,19958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
213,"867,8174,11243,1473,15836,18857,14751,10504,13005,18857,3345,12393,13005,11122,6096,8120,15657,8902,0,18857,918,4095,12826,4314,0,12782,5454,16845,2806,7719,19885,11122,20006,15813,14778,15836,16958,18161,1705,12826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
214,"6164,13248,1509,18134,7719,18552,12827,9469,1229,9360,7719,9142,6824,17197,5529,14627,11769,18626,14815,7719,3414,2615,15347,9860,11735,6414,15997,0,9757,13045,11646,12223,2457,2203,1649,19550,15347,18693,10725,19287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
215,"7040,4095,15657,1751,0,0,3414,12865,8418,10602,7719,16665,4885,15813,2318,4108,18320,0,0,18857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
216,"9757,6887,2034,4095,6414,3023,0,15937,2970,6414,11122,17349,1649,11122,19115,12315,15657,6842,0,894,18857,5454,15874,6594,6824,1877,6722,0,14905,10622,15896,18379,11289,6414,7817,11795,7719,16787,3569,12827,14111,6074,15874,6824,15657,14627,10287,4095,12826,11560,0,7645,3168,18186,18161,5454,8929,14627,13741,15983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
217,"12335,18161,3974,8929,3539,12826,10813,4112,1649,13936,14214,7856,10459,19227,15813,6824,15473,9960,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
218,"5780,19797,17774,14532,17638,1649,10287,9761,16566,3509,8213,4095,12826,10422,5870,6397,7719,15363,17489,5046,18857,11768,1325,15896,6888,16958,18161,14385,19971,11122,16528,18161,5454,11141,11122,17238,1652,10662,12223,19287,5269,17218,17282,17826,7040,15657,14627,15806,12641,2261,1877,6414,11122,5655,4703,3181,16628,13704,16602,7199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
