,words
2383,11848
2384,5078
2385,2061
2386,13712
2387,8295
2388,7776
2389,3974
2390,0
2391,15054
2392,19476
2393,8295
2394,10286
2395,5205
2396,9026
2397,4261
2398,2486
2399,14348
2400,88
2401,2652
2402,13823
2403,314
2404,18185
2405,11848
2406,14266
2407,4242
2408,584
2409,4259
2410,7408
2411,3187
2412,5079
2413,5789
2414,8295
2415,314
2416,5588
2417,7408
2418,12119
2419,15123
2420,10794
2421,17886
2422,14736
2423,7408
2424,5626
2425,15081
2426,1807
2427,2248
2428,11848
2429,9038
2430,2486
2431,6861
2432,2248
2433,18627
2434,10551
2435,1936
2436,13075
2437,5842
2438,13638
2439,11195
2440,2735
2441,5144
2442,16464
2443,18185
2444,15591
2445,5205
2446,15130
2447,20015
2448,15130
2449,11956
2450,17323
2451,4185
2452,19842
2453,17323
2454,5300
2455,12182
2456,8295
2457,6316
2458,887
2459,13069
2460,0
2461,0
2462,0
2463,0
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,0
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,2735
2501,18120
2502,11204
2503,2735
2504,12182
2505,16576
2506,5216
2507,7048
2508,1807
2509,13682
2510,2735
2511,4360
2512,4185
2513,15433
2514,0
2515,13070
2516,5481
2517,11076
2518,14909
2519,13712
2520,10400
2521,10453
2522,14420
2523,15621
2524,19476
2525,11848
2526,1662
2527,4599
2528,11516
2529,368
2530,6158
2531,19476
2532,4421
2533,11848
2534,10000
2535,9830
2536,16508
2537,0
2538,3183
2539,11186
2540,15054
2541,19476
2542,8534
2543,18185
2544,8295
2545,14526
2546,10771
2547,5895
2548,15603
2549,17802
2550,14793
2551,4185
2552,6304
2553,14780
2554,6169
2555,1299
2556,17803
2557,11186
2558,10802
2559,17886
2560,16062
2561,8295
2562,6766
2563,19476
2564,15192
2565,8534
2566,16009
2567,13975
2568,8295
2569,9776
2570,14829
2571,353
2572,5205
2573,8295
2574,6766
2575,11890
2576,6564
2577,11848
2578,5347
2579,4688
2580,584
2581,18864
2582,8376
2583,5205
2584,11037
2585,9845
2586,8295
2587,7579
2588,8376
2589,673
2590,15448
2591,10442
2592,11186
2593,2339
2594,10746
2595,13069
2596,1702
2597,5205
2598,11186
2599,16103
2600,6309
2601,15081
2602,1807
2603,14780
2604,11848
2605,14146
2606,19454
2607,5300
2608,10246
2609,11848
2610,18613
2611,2305
2612,13664
2613,19864
2614,7408
2615,3187
2616,4210
2617,5895
2618,8499
2619,9744
2620,11029
2621,9773
2622,14736
